Timestamp (s),Angle (deg)
11.7787,0.1758
11.80209,0.3516
11.82996,0.4395
11.85408,0.3516
11.88025,0.3516
11.90251,0.3516
11.93223,0.3516
11.95588,0.3516
11.9841,0.3516
12.01038,0.3516
12.03619,0.3516
12.06125,0.3516
12.08629,0.3516
12.11215,0.3516
12.13832,0.2637
12.16373,0.2637
12.18688,0.4395
12.21413,0.4395
12.23875,0.3516
12.26738,0.2637
12.29331,0.3516
12.31785,0.3516
12.34318,0.3516
12.36897,0.3516
12.39529,0.3516
12.41874,0.3516
12.44639,0.3516
12.46881,0.4395
12.49715,0.4395
12.52267,0.2637
12.54948,0.2637
12.56938,0.4395
12.60029,0.5273
12.62644,0.3516
12.65129,0.1758
12.67733,0.3516
12.70219,0.4395
12.72838,0.3516
12.75321,0.1758
12.78009,0.2637
12.80593,0.3516
12.83051,0.4395
12.85706,0.3516
12.88254,0.2637
12.90879,0.4395
12.93333,0.4395
12.96022,0.3516
12.98565,0.3516
13.01161,0.4395
13.03644,0.3516
13.06215,0.4395
13.08607,0.4395
13.11261,0.2637
13.13547,0.3516
13.16294,0.3516
13.19214,0.4395
13.21656,0.3516
13.24246,0.3516
13.26632,0.4395
13.29353,0.4395
13.31934,0.4395
13.34551,0.4395
13.36892,0.3516
13.39631,0.3516
13.42258,0.4395
13.44836,0.4395
13.46809,0.4395
13.49982,0.3516
13.52565,0.3516
13.55098,0.3516
13.57652,0.4395
13.59839,0.3516
13.62729,0.4395
13.65017,0.4395
13.67762,0.3516
13.70196,0.3516
13.72854,0.3516
13.75003,0.3516
13.78192,0.4395
13.7997,0.4395
13.83082,0.3516
13.85827,0.3516
13.88342,0.3516
13.90942,0.3516
13.93571,0.3516
13.96109,0.4395
13.98436,0.3516
14.01093,0.3516
14.03437,0.3516
14.06465,0.3516
14.08591,0.4395
14.11677,0.3516
14.14161,0.3516
14.16657,0.4395
14.19221,0.4395
14.21644,0.4395
14.24436,0.4395
14.26844,0.3516
14.2947,0.4395
14.31685,0.4395
14.34716,0.3516
14.37271,0.4395
14.39891,0.4395
14.42402,0.3516
14.44862,0.3516
14.47513,0.3516
14.49878,0.3516
14.52701,0.3516
14.54908,0.3516
14.57823,0.4395
14.60195,0.3516
14.62869,0.4395
14.65075,0.4395
14.68044,0.3516
14.70276,0.3516
14.73219,0.4395
14.75083,0.4395
14.78336,0.4395
14.80966,0.3516
14.83365,0.3516
14.86063,0.4395
14.88461,0.3516
14.91214,0.4395
14.93785,0.4395
14.9634,0.4395
14.98632,0.4395
15.01076,0.3516
15.04015,0.3516
15.06534,0.3516
15.09185,0.4395
15.11457,0.4395
15.14246,0.4395
15.16479,0.4395
15.19403,0.3516
15.21547,0.3516
15.24321,0.4395
15.26427,0.3516
15.29778,0.4395
15.31668,0.4395
15.34877,0.3516
15.3748,0.4395
15.40001,0.3516
15.4258,0.3516
15.45016,0.4395
15.47681,0.4395
15.49916,0.3516
15.5276,0.3516
15.55022,0.3516
15.57729,0.4395
15.59954,0.3516
15.63102,0.2637
15.65697,0.4395
15.68241,0.3516
15.70788,0.3516
15.73289,0.4395
15.75938,0.3516
15.78088,0.3516
15.81068,0.3516
15.83676,0.3516
15.86,0.4395
15.88376,0.4395
15.91367,0.3516
15.93995,0.4395
15.9647,0.4395
15.99082,0.4395
16.01565,0.4395
16.04175,0.4395
16.06418,0.4395
16.09269,0.3516
16.11539,0.3516
16.14439,0.3516
16.1648,0.4395
16.19674,0.4395
16.22285,0.4395
16.24593,0.3516
16.27289,0.4395
16.29791,0.3516
16.32428,0.3516
16.34824,0.4395
16.37586,0.3516
16.3971,0.3516
16.42681,0.4395
16.4485,0.4395
16.47851,0.4395
16.501,0.4395
16.52909,0.3516
16.55608,0.4395
16.5809,0.4395
16.60694,0.3516
16.63166,0.3516
16.65795,0.4395
16.68045,0.3516
16.70923,0.3516
16.73173,0.3516
16.76112,0.3516
16.78391,0.4395
16.8124,0.3516
16.83734,0.3516
16.85862,0.4395
16.89001,0.3516
16.91376,0.3516
16.94086,0.4395
16.96377,0.3516
16.99194,0.3516
